"","Date","hhmm","xmin","ymin","xmax","ymax","label","confidence","x_size","y_size","Mo","OK","Species","Sex","Timestamp","Month","Hour","MergeTime","xmid","ymid","Height","Width","Area","Batch","original_aspect_ratio"
"19",2021-04-21,"1133",24.2353207024759,281.134308836091,224.271868669779,365.49792959204,0,0.8599962,820,616,"04",1,"Rufous","Male",2021-04-21 11:33:00,"Apr",11,2021-04-21 11:00:00,124.253594686127,323.316119214065,84.3636207559481,200.036547967303,17760,"1",1.92708333333333
"20",2021-04-21,"1205",45.3683730424884,244.099604095818,149.668997100415,425.923912000826,0,0.944458902,820,616,"04",1,"Rufous","Male",2021-04-21 12:05:00,"Apr",12,2021-04-21 12:00:00,97.5186850714519,335.011758048322,181.824307905008,104.300624057927,20202,"1",0.60989010989011
"21",2021-04-21,"1207",24.7553755621331,353.050545651241,249.372768857519,546.207491596837,0,0.99756974,820,616,"04",1,"Rufous","Male",2021-04-21 12:07:00,"Apr",12,2021-04-21 12:00:00,137.064072209826,449.629018624039,193.156945945597,224.617393295386,39168,"1",1.0625
"22",2021-04-21,"1212",17.0122708962074,270.934934599562,224.811191072378,375.697303828569,0,0.937693536,820,616,"04",1,"Rufous","Male",2021-04-21 12:12:00,"Apr",12,2021-04-21 12:00:00,120.911730984293,323.316119214065,104.762369229007,207.798920176171,21774,"1",1.67543859649123
"23",2021-04-21,"1227",35.4294436802786,289.430156258172,218.647518528367,380.593359838473,4,0.988022089,820,616,"04",1,"Rufous","Female",2021-04-21 12:27:00,"Apr",12,2021-04-21 12:00:00,127.038481104323,335.011758048322,91.1632035803012,183.218074848088,17544,"1",1.68627450980392
"24",2021-04-21,"1227",523.505276063168,269.82380150703,656.267931553612,341.721520418331,0,0.993224442,820,616,"04",1,"Rufous","Male",2021-04-21 12:27:00,"Apr",12,2021-04-21 12:00:00,589.88660380839,305.77266096268,71.8977189113009,132.762655490444,11305,"1",1.56470588235294
"25",2021-04-21,"1238",559.260976826111,263.605019952546,658.386686078126,385.366346242436,0,0.989959955,820,616,"04",1,"Rufous","Male",2021-04-21 12:38:00,"Apr",12,2021-04-21 12:00:00,608.823831452118,324.485683097491,121.76132628989,99.1257092520147,13803,"1",0.829457364341085
"26",2021-04-21,"1338",2.40566469241296,268.188544615988,195.973569152325,420.547993615467,4,0.923006773,820,616,"04",1,"Rufous","Female",2021-04-21 13:38:00,"Apr",13,2021-04-21 13:00:00,99.1896169223691,344.368269115728,152.359448999479,193.567904459912,28080,"1",1.15384615384615
"27",2021-04-21,"1339",166.288633559091,233.436290171206,213.665194751984,333.665604183978,4,0.987149775,820,616,"04",1,"Rufous","Female",2021-04-21 13:39:00,"Apr",13,2021-04-21 13:00:00,189.976914155537,283.550947177592,100.229314012772,47.3765611928928,7370,"1",0.609090909090909
"28",2021-04-21,"1414",48.6331665725525,287.861291501711,282.306660778284,354.092691392717,4,0.96873939,820,616,"04",1,"Rufous","Female",2021-04-21 14:14:00,"Apr",14,2021-04-21 14:00:00,165.469913675418,320.976991447214,66.2313998910067,233.673494205732,16880,"1",2.6375
"29",2021-04-21,"1415",123.165418617758,241.877337910754,230.053500078641,357.97234518035,4,0.99891597,820,616,"04",1,"Rufous","Female",2021-04-21 14:15:00,"Apr",14,2021-04-21 14:00:00,176.6094593482,299.924841545552,116.095007269596,106.888081460883,14012,"1",0.911290322580645
"30",2021-04-21,"1426",22.167918159177,358.186532848872,251.960226260475,543.410632166057,0,0.998957992,820,616,"04",1,"Rufous","Male",2021-04-21 14:26:00,"Apr",14,2021-04-21 14:00:00,137.064072209826,450.798582507465,185.224099317185,229.792308101298,38480,"1",1.12432432432432
"31",2021-04-21,"1447",208.490484962675,251.953642541343,321.847209930949,303.452612979585,0,0.792945027,820,616,"04",1,"Rufous","Male",2021-04-21 14:47:00,"Apr",14,2021-04-21 14:00:00,265.168847446812,277.703127760464,51.4989704382418,113.356724968273,7906,"1",1.76119402985075
"32",2021-04-21,"1507",4.1102936435056,352.542344540105,253.308532266974,513.967903972054,0,0.999405086,820,616,"04",1,"Rufous","Male",2021-04-21 15:07:00,"Apr",15,2021-04-21 15:00:00,128.70941295524,433.255124256079,161.425559431949,249.198238623468,36572,"1",1.35975609756098
"33",2021-04-21,"1522",244.766240585275,385.558403199432,349.066864643202,600.247361422147,4,0.993223906,820,616,"04",1,"Rufous","Female",2021-04-21 15:22:00,"Apr",15,2021-04-21 15:00:00,296.916552614239,492.902882310789,214.688958222715,104.300624057927,23421,"1",0.5260663507109
"34",2021-04-21,"1602",-0.920156790285375,283.189243992161,240.515709624315,459.347232876875,0,0.996084273,820,616,"04",1,"Rufous","Male",2021-04-21 16:02:00,"Apr",16,2021-04-21 16:00:00,119.797776417015,371.268238434518,176.157988884714,241.4358664146,38409,"1",1.22598870056497
"35",2021-04-21,"1616",42.9927742120044,270.789734282094,245.616779582263,366.485993078631,0,0.916505873,820,616,"04",1,"Rufous","Male",2021-04-21 16:16:00,"Apr",16,2021-04-21 16:00:00,144.304776897134,318.637863680363,95.6962587965365,202.624005370259,19822,"1",1.76415094339623
"36",2021-04-21,"1620",432.998844264726,358.259133007606,730.065044842882,548.016287541026,4,0.99887383,820,616,"04",1,"Rufous","Female",2021-04-21 16:20:00,"Apr",16,2021-04-21 16:00:00,581.531944553804,453.137710274316,189.75715453342,297.066200578156,49140,"1",1.37566137566138
"37",2021-04-21,"1629",119.788245153845,241.732137593287,211.151582196992,348.761034430412,0,0.994223058,820,616,"04",1,"Rufous","Male",2021-04-21 16:29:00,"Apr",16,2021-04-21 16:00:00,165.469913675418,295.246586011849,107.028896837125,91.3633370431464,11716,"1",0.870689655172414
"38",2021-04-21,"1631",119.354852037482,159.644865277288,265.054794542706,253.074596465707,1,0.7109254,820,616,"04",1,"Annas","Male",2021-04-21 16:31:00,"Apr",16,2021-04-21 16:00:00,192.204823290094,206.359730871497,93.4297311884189,145.699942505224,14872,"1",1.375
"39",2021-04-21,"1641",463.152687753006,326.527746493958,630.846018183357,579.747674054674,4,0.94637686,820,616,"04",1,"Rufous","Female",2021-04-21 16:41:00,"Apr",16,2021-04-21 16:00:00,546.999352968181,453.137710274316,253.219927560715,167.693330430351,39200,"1",0.653061224489796
"40",2021-04-21,"1706",15.3044166213083,351.939412558709,247.684182125562,512.231708186599,0,0.999491632,820,616,"04",1,"Rufous","Male",2021-04-21 17:06:00,"Apr",17,2021-04-21 17:00:00,131.494299373435,432.085560372654,160.29229562789,232.379765504254,34230,"1",1.28834355828221
"41",2021-04-21,"1720",647.244120098141,-11.7869938429915,778.713046887107,75.9764183251332,1,0.948020399,820,616,"04",1,"Annas","Male",2021-04-21 17:20:00,"Apr",17,2021-04-21 17:00:00,712.978583492624,32.0947122410709,87.7634121681247,131.468926788966,13068,"1",1.33333333333333
"42",2021-04-21,"1723",108.879825596478,286.125095716256,261.048411609093,353.489759411321,0,0.992082477,820,616,"04",1,"Rufous","Male",2021-04-21 17:23:00,"Apr",17,2021-04-21 17:00:00,184.964118602786,319.807427563788,67.3646636950656,152.168586012615,11988,"1",1.82716049382716
"43",2021-04-21,"1738",213.700709530666,351.292219154259,332.232349304852,580.713606829738,4,0.935465932,820,616,"04",1,"Rufous","Female",2021-04-21 17:38:00,"Apr",17,2021-04-21 17:00:00,272.966529417759,466.002912991999,229.42138767548,118.531639774185,27328,"1",0.544642857142857
"44",2021-04-21,"1815",555.630184380034,223.527316569612,690.980297273434,362.287599920384,0,0.914197266,820,616,"04",1,"Rufous","Male",2021-04-21 18:15:00,"Apr",18,2021-04-21 18:00:00,623.305240826734,292.907458244998,138.760283350772,135.3501128934,19440,"1",0.9375
"45",2021-04-21,"1825",511.514986376795,320.76048857925,800.818814746083,505.984587896435,0,0.995318174,820,616,"04",1,"Rufous","Male",2021-04-21 18:25:00,"Apr",18,2021-04-21 18:00:00,656.166900561439,413.372538237843,185.224099317185,289.303828369288,46990,"1",1.37297297297297
"46",2021-04-21,"1826",25.0443043063756,267.898143981054,213.437293960376,402.125372115591,0,0.863090038,820,616,"04",1,"Rufous","Male",2021-04-21 18:26:00,"Apr",18,2021-04-21 18:00:00,119.240799133376,335.011758048322,134.227228134537,188.392989654,24640,"1",1.25714285714286
"47",2021-04-21,"1852",609.639326011984,248.989452081569,737.227066696516,334.486336641576,0,0.977471352,820,616,"04",1,"Rufous","Male",2021-04-21 18:52:00,"Apr",18,2021-04-21 18:00:00,673.43319635425,291.737894361572,85.496884560007,127.587740684532,12513,"1",1.32989690721649
"48",2021-04-21,"1857",472.263365968373,270.136332853491,605.026021458817,325.03509470391,0,0.995442092,820,616,"04",1,"Rufous","Male",2021-04-21 18:57:00,"Apr",18,2021-04-21 18:00:00,538.644693713595,297.5857137787,54.8987618504183,132.762655490444,9310,"1",1.9
"49",2021-04-21,"1925",40.1356556077485,337.541645163932,251.815761888353,475.168664710646,0,0.993596435,820,616,"04",1,"Rufous","Male",2021-04-21 19:25:00,"Apr",19,2021-04-21 19:00:00,145.975708748051,406.355154937289,137.627019546714,211.680106280605,27742,"1",1.35664335664336
"50",2021-04-21,"1937",448.85105251259,379.456483226736,613.956925539985,578.279748192626,4,0.771282494,820,616,"04",1,"Rufous","Female",2021-04-21 19:37:00,"Apr",19,2021-04-21 19:00:00,531.403989026287,478.868115709681,198.823264965891,165.105873027395,31126,"1",0.802030456852792
"51",2021-04-21,"1947",48.3121533900379,292.829947670348,222.474127327779,377.193568426296,4,0.978379011,820,616,"04",1,"Rufous","Female",2021-04-21 19:47:00,"Apr",19,2021-04-21 19:00:00,135.393140358909,335.011758048322,84.3636207559481,174.161973937742,15840,"1",1.71875
"52",2021-04-21,"1951",203.04913427927,246.50512399725,250.425695472162,322.935898124786,1,0.917208195,820,616,"04",1,"Annas","Male",2021-04-21 19:51:00,"Apr",19,2021-04-21 19:00:00,226.737414875716,284.720511061018,76.4307741275363,47.3765611928928,5963,"1",0.752808988764045
"53",2021-04-21,"2003",444.106305499235,398.721967895736,645.436582168015,559.014263523626,4,0.993382752,820,616,"04",1,"Rufous","Female",2021-04-21 20:03:00,"Apr",20,2021-04-21 20:00:00,544.771443833625,478.868115709681,160.29229562789,201.330276668781,30318,"1",1.14110429447853
"54",2021-04-21,"2004",544.127865115046,310.387575289573,764.864072305997,432.148901579463,0,0.934524417,820,616,"04",1,"Rufous","Male",2021-04-21 20:04:00,"Apr",20,2021-04-21 20:00:00,654.495968710522,371.268238434518,121.76132628989,220.736207190951,25929,"1",1.55813953488372
"55",2021-04-21,"2008",-10.0661447677317,320.252287468115,250.775652169039,473.745000271652,0,0.997745216,820,616,"04",1,"Rufous","Male",2021-04-21 20:08:00,"Apr",20,2021-04-21 20:00:00,120.354753700654,396.998643869883,153.492712803537,260.841796936771,36424,"1",1.47770700636943
"56",2021-04-21,"2009",-1.45947919288511,333.175920976691,247.738759430583,453.803983462522,0,0.98794049,820,616,"04",1,"Rufous","Male",2021-04-21 20:09:00,"Apr",20,2021-04-21 20:00:00,123.139640118849,393.489952219606,120.628062485831,249.198238623468,28544,"1",1.7421875
"57",2021-04-21,"2010",-9.22185140175338,331.105063133247,255.501131639452,504.996524409844,0,0.988791704,820,616,"04",1,"Rufous","Male",2021-04-21 20:10:00,"Apr",20,2021-04-21 20:00:00,123.139640118849,418.050793771546,173.891461276596,264.722983041205,41125,"1",1.34285714285714
"58",2021-04-21,"2012",147.726996402899,213.132272568408,237.796604744567,323.560960817709,1,0.847426474,820,616,"04",1,"Annas","Male",2021-04-21 20:12:00,"Apr",20,2021-04-21 20:00:00,192.761800573733,268.346616693058,110.428688249301,90.0696083416684,11900,"1",0.840336134453782
"59",2021-04-21,"2018",531.694590740787,239.834818802991,755.018255334694,483.988635931235,1,0.951383352,820,616,"04",1,"Annas","Male",2021-04-21 20:18:00,"Apr",20,2021-04-21 20:00:00,643.35642303774,361.911727367113,244.153817128244,223.323664593907,48111,"1",0.856540084388186
"60",2021-04-21,"2019",533.168093576465,294.114619816028,751.31684336446,495.204412390036,1,0.954824865,820,616,"04",1,"Annas","Male",2021-04-21 20:19:00,"Apr",20,2021-04-21 20:00:00,642.242468470462,394.659516103032,201.089792574009,218.148749787995,39601,"1",1
"61",2021-04-21,"2022",137.232702418953,305.693397068497,266.114171804963,572.512490277918,0,0.938854516,820,616,"04",1,"Rufous","Male",2021-04-21 20:22:00,"Apr",20,2021-04-21 20:00:00,201.673437111958,439.102943673208,266.819093209421,128.88146938601,33410,"1",0.505836575875486
"62",2021-04-21,"2026",516.673858963571,337.22911381747,747.759895766347,491.855090425067,0,0.889159441,820,616,"04",1,"Rufous","Male",2021-04-21 20:26:00,"Apr",20,2021-04-21 20:00:00,632.216877364959,414.542102121269,154.625976607596,231.086036802776,33022,"1",1.32278481012658
"63",2021-04-21,"2027",519.620864634927,342.800701967504,740.357071825878,516.692163244101,1,0.828035593,820,616,"04",1,"Annas","Male",2021-04-21 20:27:00,"Apr",20,2021-04-21 20:00:00,629.988968230403,429.746432605802,173.891461276596,220.736207190951,35175,"1",1.14857142857143
"64",2021-04-21,"2028",514.895385164515,338.652778256464,739.5127784599,509.144448120884,1,0.911185145,820,616,"04",1,"Annas","Male",2021-04-21 20:28:00,"Apr",20,2021-04-21 20:00:00,627.204081812207,423.898613188674,170.49166986442,224.617393295386,35088,"1",1.18604651162791
"65",2021-04-22,"0843",467.878167223418,267.339473422711,631.690311549335,330.171081901541,0,0.984497786,820,616,"04",1,"Rufous","Male",2021-04-22 08:43:00,"Apr",8,2021-04-22 08:00:00,549.784239386377,298.755277662126,62.8316084788302,163.812144325917,12089,"1",2.03896103896104
"66",2021-04-22,"0854",112.655082414677,233.123758824745,210.487062965213,350.352029898399,4,0.993415296,820,616,"04",1,"Rufous","Female",2021-04-22 08:54:00,"Apr",8,2021-04-22 08:00:00,161.571072689945,291.737894361572,117.228271073654,97.8319805505367,13250,"1",0.848
"67",2021-04-22,"0854",550.506621555337,308.121047681456,759.599270432985,434.415429187581,0,0.960348785,820,616,"04",1,"Rufous","Male",2021-04-22 08:54:00,"Apr",8,2021-04-22 08:00:00,655.052945994161,371.268238434518,126.294381506125,209.092648877649,25536,"1",1.44360902255639
"68",2021-04-22,"0855",94.4337259839413,281.59204050002,262.127056414293,358.022814627557,4,0.984693348,820,616,"04",1,"Rufous","Female",2021-04-22 08:55:00,"Apr",8,2021-04-22 08:00:00,178.280391199117,319.807427563788,76.4307741275363,167.693330430351,14240,"1",1.79775280898876
"69",2021-04-22,"0905",449.981049299004,375.235959356962,662.954884281087,566.126377694441,4,0.995658338,820,616,"04",1,"Rufous","Female",2021-04-22 09:05:00,"Apr",9,2021-04-22 09:00:00,556.467966790045,470.681168525701,190.890418337479,212.973834982083,37050,"1",1.02631578947368
"70",2021-04-22,"0913",252.743696690422,362.915257829782,354.456863345393,587.803590289026,4,0.921322286,820,616,"04",1,"Rufous","Female",2021-04-22 09:13:00,"Apr",9,2021-04-22 09:00:00,303.600280017908,475.359424059404,224.888332459244,101.713166654971,23980,"1",0.495454545454545
"71",2021-04-22,"0937",44.5240796765102,88.4324993379487,144.943517630003,153.530635424897,1,0.89290303,820,616,"04",1,"Annas","Male",2021-04-22 09:37:00,"Apr",9,2021-04-22 09:00:00,94.7337986532565,120.981567381423,65.0981360869479,100.419437953493,8532,"1",1.36708860759494
"72",2021-04-22,"0947",555.861310495449,338.848448021138,752.016672358317,558.070461460088,0,0.776839554,820,616,"04",1,"Rufous","Male",2021-04-22 09:47:00,"Apr",9,2021-04-22 09:00:00,653.938991426883,448.459454740613,219.22201343895,196.155361862868,39130,"1",0.846511627906977
"73",2021-04-22,"0953",439.486755315058,327.661010298017,691.272451341483,578.614410250615,4,0.996409059,820,616,"04",1,"Rufous","Female",2021-04-22 09:53:00,"Apr",9,2021-04-22 09:00:00,565.379603328271,453.137710274316,250.953399952598,251.785696026425,54675,"1",0.925925925925926
"74",2021-04-22,"0957",554.137414001413,264.185821222416,727.005659237677,422.211589242188,4,0.933403492,820,616,"04",1,"Rufous","Female",2021-04-22 09:57:00,"Apr",9,2021-04-22 09:00:00,640.571536619545,343.198705232302,158.025768019773,172.868245236264,26404,"1",1.01863354037267
"75",2021-04-22,"1006",441.772467078442,385.413202881964,596.528510494013,591.036050672208,0,0.983536422,820,616,"04",1,"Rufous","Male",2021-04-22 10:06:00,"Apr",10,2021-04-22 10:00:00,519.150488786228,488.224626777086,205.622847790244,154.756043415571,30450,"1",0.738916256157635
"76",2021-04-22,"1024",-12.3486312073092,333.226390423898,265.311638848676,493.518686051788,4,0.999109387,820,616,"04",1,"Rufous","Female",2021-04-22 10:24:00,"Apr",10,2021-04-22 10:00:00,126.481503820684,413.372538237843,160.29229562789,277.660270055986,39935,"1",1.50306748466258
"77",2021-04-22,"1029",454.507487092274,355.222342389098,698.53081090983,574.444355828048,0,0.998904943,820,616,"04",1,"Rufous","Male",2021-04-22 10:29:00,"Apr",10,2021-04-22 10:00:00,576.519149001052,464.833349108573,219.22201343895,244.023323817556,47085,"1",1.01860465116279
"78",2021-04-22,"1038",447.756365488254,385.268002564497,580.519020978698,581.82473992227,0,0.999573171,820,616,"04",1,"Rufous","Male",2021-04-22 10:38:00,"Apr",10,2021-04-22 10:00:00,514.137693233476,483.546371243384,196.556737357773,132.762655490444,25935,"1",0.682051282051282
"79",2021-04-22,"1103",271.375953370772,339.378779843801,361.445561712441,555.201001870574,0,0.956813216,820,616,"04",1,"Rufous","Male",2021-04-22 11:03:00,"Apr",11,2021-04-22 11:00:00,316.410757541606,447.289890857188,215.822222026773,90.0696083416684,21200,"1",0.471698113207547
"80",2021-04-22,"1104",276.460981109584,331.903664879318,357.474488540906,555.658733534503,0,0.931926906,820,616,"04",1,"Rufous","Male",2021-04-22 11:04:00,"Apr",11,2021-04-22 11:00:00,316.967734825245,443.781199206911,223.755068655185,81.013507431322,20367,"1",0.424657534246575
"81",2021-04-22,"1111",444.75155718807,367.615644075011,684.893694901193,557.372798608432,4,0.99858278,820,616,"04",1,"Rufous","Female",2021-04-22 11:11:00,"Apr",11,2021-04-22 11:00:00,564.822626044632,462.494221341722,189.75715453342,240.142137713122,40824,"1",1.14285714285714
"82",2021-04-22,"1123",-0.20106025348575,287.454029284989,230.88497654929,401.282508946467,0,0.874633431,820,616,"04",1,"Rufous","Male",2021-04-22 11:23:00,"Apr",11,2021-04-22 11:00:00,115.341958147902,344.368269115728,113.828479661478,231.086036802776,25498,"1",1.71311475409836
"83",2021-04-22,"1128",228.361893039482,329.782337588668,344.306075410711,567.136571892559,0,0.868377447,820,616,"04",1,"Rufous","Male",2021-04-22 11:28:00,"Apr",11,2021-04-22 11:00:00,286.333984225097,448.459454740613,237.354234303891,115.944182371229,27720,"1",0.519480519480519
"84",2021-04-22,"1143",3.8598999851483,289.79315705184,224.5961071761,403.621636713318,0,0.950842679,820,616,"04",1,"Rufous","Male",2021-04-22 11:43:00,"Apr",11,2021-04-22 11:00:00,114.228003580624,346.707396882579,113.828479661478,220.736207190951,24522,"1",1.64754098360656
"85",2021-04-22,"1146",524.542160458675,320.252287468115,786.677686096924,473.745000271652,1,0.971529722,820,616,"04",1,"Annas","Male",2021-04-22 11:46:00,"Apr",11,2021-04-22 11:00:00,655.6099232778,396.998643869883,153.492712803537,262.135525638249,36581,"1",1.48407643312102
"86",2021-04-22,"1149",65.4548650155736,57.0862443294964,185.280233491237,173.181251599092,1,0.787419081,820,616,"04",1,"Annas","Male",2021-04-22 11:49:00,"Apr",11,2021-04-22 11:00:00,125.367549253405,115.133747964294,116.095007269596,119.825368475664,15252,"1",0.991935483870968
"87",2021-04-22,"1152",446.083820975434,368.65417700881,618.952066211697,586.742926643701,4,0.967104554,820,616,"04",1,"Rufous","Female",2021-04-22 11:52:00,"Apr",11,2021-04-22 11:00:00,532.517943593566,477.698551826255,218.088749634891,172.868245236264,35096,"1",0.766355140186916
"88",2021-04-22,"1159",511.030241279217,318.203560336198,791.277968738158,489.828494004677,4,0.997474074,820,616,"04",1,"Rufous","Female",2021-04-22 11:59:00,"Apr",11,2021-04-22 11:00:00,651.154105008687,404.016027170437,171.624933668479,280.247727458942,42731,"1",1.42774566473988
"89",2021-04-22,"1201",470.285850492174,268.400137068036,631.510537415135,324.432162722513,0,0.994046986,820,616,"04",1,"Rufous","Male",2021-04-22 12:01:00,"Apr",12,2021-04-22 12:00:00,550.898193953655,296.416149895275,56.0320256544772,161.224686922961,11005,"1",2.1830985915493
"90",2021-04-22,"1205",525.046173099197,319.532493904931,763.894582110841,537.621243539822,0,0.997297406,820,616,"04",1,"Rufous","Male",2021-04-22 12:05:00,"Apr",12,2021-04-22 12:00:00,644.470377605019,428.576868722377,218.088749634891,238.848409011644,46010,"1",1.00467289719626
"91",2021-04-22,"1222",174.063822663289,366.460249559426,333.994780884772,593.615109626788,4,0.805772305,820,616,"04",1,"Rufous","Female",2021-04-22 12:22:00,"Apr",12,2021-04-22 12:00:00,254.029301774031,480.037679593107,227.154860067362,159.930958221483,34188,"1",0.693693693693694
"92",2021-04-22,"1233",88.0549695436511,269.075669208166,267.391858287305,330.774013882938,0,0.954281867,820,616,"04",1,"Rufous","Male",2021-04-22 12:33:00,"Apr",12,2021-04-22 12:00:00,177.723413915478,299.924841545552,61.6983446747714,179.336888743654,12844,"1",2.22368421052632
"93",2021-04-22,"1234",519.495667805749,244.049134648611,726.000859280441,386.20920941156,1,0.89424026,820,616,"04",1,"Annas","Male",2021-04-22 12:34:00,"Apr",12,2021-04-22 12:00:00,622.748263543095,315.129172030086,142.160074762949,206.505191474693,27930,"1",1.29251700680272
"94",2021-04-22,"1240",5.24351575372633,311.593439252366,222.098536840244,435.621293150374,4,0.899362862,820,616,"04",1,"Rufous","Female",2021-04-22 12:40:00,"Apr",12,2021-04-22 12:00:00,113.671026296985,373.60736620137,124.027853898008,216.855021086517,25938,"1",1.51145038167939
"95",2021-04-22,"1259",461.746579117679,363.852851869166,745.875492681054,537.744313145763,0,0.999483407,820,616,"04",1,"Rufous","Male",2021-04-22 12:59:00,"Apr",12,2021-04-22 12:00:00,603.811035899367,450.798582507465,173.891461276596,284.128913563376,43750,"1",1.42857142857143
"96",2021-04-22,"1306",-21.7257453001702,305.709319755871,214.535206308518,427.470646045761,0,0.967253089,820,616,"04",1,"Rufous","Male",2021-04-22 13:06:00,"Apr",13,2021-04-22 13:00:00,96.4047305041738,366.589982900816,121.76132628989,236.260951608688,27477,"1",1.65116279069767
