Date,Time,Indoor Temperature F,Indoor Humidity %,Outdoor Temperature F,Outdoor Humidity %,Wind Speed(mph),wind direction(Degree),Light Intensity,UV index,Daily Rainfall accumulation,Total Accumulative Rainfall,Strike Count now, Daily Strike Count,Total Strike Count,Closet Strike distance,Interference,barometric Pressure(real),Calibrated barometric Pressure,Dew Point,Rain Rate,wind gust,Wind Speed average,Feels like,Heat Index,Wind Chill, 
20210216,3:23:20,68,52,73.3,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,72,--       ,--       , 
20210216,3:23:30,68,52,73.3,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,72,--       ,--       , 
20210216,3:23:40,68,52,73.3,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,72,--       ,--       , 
20210216,3:23:50,68,52,73.3,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,72,--       ,--       , 
20210216,3:24:00,68,52,73.3,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,72,--       ,--       , 
20210216,3:24:10,68,52,73.2,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,72,--       ,--       , 
20210216,3:24:20,68,52,73.2,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,72,--       ,--       , 
20210216,3:24:30,68,52,73.2,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,72,--       ,--       , 
20210216,3:24:40,68,52,73.2,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,72,--       ,--       , 
20210216,3:24:50,67,52,73.2,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,72,--       ,--       , 
20210216,3:25:00,67,52,73.2,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,72,--       ,--       , 
20210216,3:25:10,67,52,73.2,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,72,--       ,--       , 
20210216,3:25:20,67,52,73.2,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,72,--       ,--       , 
20210216,3:25:30,67,52,73.2,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,72,--       ,--       , 
20210216,3:25:40,67,52,73.2,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,72,--       ,--       , 
20210216,3:25:50,67,52,73.2,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,72,--       ,--       , 
20210216,3:26:00,67,52,73.2,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,72,--       ,--       , 
20210216,3:26:10,67,52,73.2,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,72,--       ,--       , 
20210216,3:26:20,67,52,73.2,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,72,--       ,--       , 
20210216,3:26:30,67,52,73.2,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:26:40,67,52,73.1,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:26:50,67,52,73.1,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:27:00,67,52,73.1,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:27:10,67,52,73.1,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:27:20,67,52,73.1,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:27:30,67,52,73.1,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:27:40,67,52,73.1,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:27:50,67,52,73.1,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:28:00,67,52,73.1,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:28:10,67,52,73.1,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:28:20,67,52,73,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:28:30,67,52,73,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:28:40,67,52,73,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:28:50,67,52,73.1,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:29:00,67,52,73.1,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:29:10,67,52,73.1,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:29:20,67,52,73.1,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:29:30,67,52,73.1,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:29:40,67,52,73.1,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:29:50,67,52,73.1,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:30:00,67,52,73,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:30:10,67,52,73,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:30:20,67,52,73,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:30:30,67,52,73,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:30:40,67,52,73,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:30:50,67,52,73,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:31:00,67,52,73,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:31:10,67,52,73,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:31:20,67,52,73,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:31:30,67,52,73,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:31:40,67,52,73,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:31:50,67,52,73,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:32:00,67,52,73,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:32:10,67,52,73,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:32:20,67,52,73,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:32:30,67,52,73,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:32:40,67,52,73,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:32:50,67,52,73,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:33:00,67,52,73,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:33:10,67,52,73,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:33:20,67,52,73,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:33:30,67,52,73,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:33:40,68,52,72.9,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:33:50,68,52,72.9,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:34:00,68,52,72.9,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:34:10,68,52,72.9,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:34:20,68,52,72.9,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:34:30,68,52,72.9,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:34:40,68,52,72.8,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:34:50,68,52,72.8,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:35:00,68,52,72.8,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:35:10,68,52,72.9,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:35:20,68,52,72.9,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:35:30,68,52,72.9,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:35:40,68,52,72.9,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:35:50,68,52,72.9,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:36:00,68,52,72.9,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:36:10,68,52,72.8,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:36:20,68,52,72.8,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:36:30,68,52,72.8,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:36:40,68,52,72.8,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:36:50,68,52,72.8,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:37:00,68,52,72.8,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:37:10,68,52,72.8,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:37:20,68,52,72.8,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:37:30,68,52,72.8,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:37:40,68,52,72.8,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:37:50,68,52,72.9,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:38:00,68,52,72.9,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:38:10,68,52,72.9,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:38:20,68,52,72.7,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,71,--       ,--       , 
20210216,3:38:30,68,52,72.7,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,71,--       ,--       , 
20210216,3:38:40,68,52,72.7,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,71,--       ,--       , 
20210216,3:38:50,68,52,72.7,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,71,--       ,--       , 
20210216,3:39:00,68,52,72.7,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,71,--       ,--       , 
20210216,3:39:10,68,51,72.7,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,71,--       ,--       , 
20210216,3:39:20,68,51,72.7,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,71,--       ,--       , 
20210216,3:39:30,68,51,72.7,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,71,--       ,--       , 
20210216,3:39:40,68,51,72.7,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,71,--       ,--       , 
20210216,3:39:50,68,51,72.8,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:40:00,68,51,72.8,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:40:10,68,51,72.8,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:40:20,68,51,72.8,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:40:30,68,51,72.8,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:40:40,68,51,72.8,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,72,--       ,--       , 
20210216,3:40:50,68,51,72.7,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,71,--       ,--       , 
20210216,3:41:00,68,51,72.7,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,71,--       ,--       , 
20210216,3:41:10,68,51,72.7,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,71,--       ,--       , 
20210216,3:41:20,68,51,72.7,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.14,46,0,0,0,71,--       ,--       , 
20210216,3:41:30,68,51,72.7,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:41:40,68,51,72.7,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:41:50,68,51,72.7,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:42:00,68,51,72.6,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:42:10,68,51,72.6,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:42:20,68,51,72.6,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:42:30,68,51,72.6,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:42:40,68,51,72.6,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:42:50,68,51,72.6,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:43:00,68,51,72.7,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:43:10,68,51,72.7,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:43:20,68,51,72.7,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:43:30,68,51,72.6,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:43:40,68,51,72.6,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:43:50,68,51,72.6,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:44:00,68,51,72.6,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:44:10,68,51,72.6,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:44:20,68,51,72.6,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:44:30,68,51,72.6,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:44:40,68,51,72.7,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:44:50,68,51,72.7,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:45:00,68,51,72.7,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:45:10,68,51,72.6,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:45:20,68,51,72.6,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:45:30,68,51,72.6,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:45:40,68,51,72.6,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:45:50,68,51,72.6,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:46:00,68,51,72.6,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:46:10,68,51,72.6,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:46:20,68,51,72.6,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:46:30,68,51,72.6,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:46:40,68,51,72.6,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:46:50,68,52,72.6,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:47:00,68,52,72.6,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:47:10,68,52,72.6,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:47:20,68,52,72.6,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:47:30,68,52,72.6,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:47:40,68,52,72.5,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:47:50,68,52,72.5,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:48:00,68,52,72.5,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:48:10,68,52,72.5,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:48:20,67,52,72.5,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:48:30,67,52,72.5,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:48:40,67,52,72.5,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:48:50,67,52,72.5,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:49:00,67,52,72.5,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:49:10,67,52,72.5,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:49:20,67,52,72.5,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:49:30,67,52,72.5,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:49:40,67,52,72.5,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:49:50,67,52,72.5,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:50:00,67,52,72.5,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:50:10,67,52,72.5,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:50:20,67,52,72.5,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:50:30,67,52,72.5,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:50:40,67,52,72.5,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:50:50,67,52,72.4,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:51:00,67,52,72.4,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:51:10,67,52,72.4,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:51:20,67,52,72.4,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:51:30,67,52,72.5,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:51:40,67,52,72.5,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:51:50,67,52,72.5,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:52:00,67,52,72.4,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:52:10,67,52,72.4,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:52:20,67,52,72.4,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:52:30,67,52,72.4,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:52:40,67,52,72.4,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:52:50,67,52,72.4,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:53:00,67,52,72.4,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:53:10,67,52,72.4,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:53:20,67,52,72.4,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:53:30,67,52,72.4,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:53:40,67,52,72.4,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
20210216,3:53:50,67,52,72.4,41,0,99,0,0,0,0,--       ,0,--       ,0,--       ,29.77,30.15,46,0,0,0,71,--       ,--       , 
